Date,Open,High,Low,Close,Adj Close,Volume
2021-05-27,45.000000,45.000000,43.900002,44.000000,44.000000,6020955
2021-05-28,44.580002,44.845001,43.619999,44.645000,44.645000,2839908
2021-05-31,44.645000,44.645000,43.625000,44.000000,44.000000,918066
2021-06-01,43.990002,44.290001,43.700001,44.000000,44.000000,907803
2021-06-02,44.000000,44.095001,43.375000,43.735001,43.735001,232464
2021-06-03,null,null,null,null,null,null
2021-06-04,43.750000,43.994999,43.549999,43.845001,43.845001,579256
2021-06-07,43.834999,44.244999,43.705002,43.900002,43.900002,716148
2021-06-08,44.000000,44.235001,43.900002,43.900002,43.900002,953271
2021-06-09,43.900002,44.185001,43.820000,43.904999,43.904999,631780
2021-06-10,44.000000,44.090000,43.500000,43.695000,43.695000,733523
2021-06-11,43.599998,43.880001,43.470001,43.599998,43.599998,292112
2021-06-14,43.549999,43.834999,42.500000,43.200001,43.200001,1229749
2021-06-15,43.400002,43.400002,42.509998,42.849998,42.849998,591073
2021-06-16,43.000000,43.494999,42.200001,43.494999,43.494999,444096
2021-06-17,43.299999,43.880001,42.555000,43.790001,43.790001,763200
2021-06-18,43.720001,44.049999,43.099998,43.994999,43.994999,301265
2021-06-21,43.980000,44.290001,43.320000,44.040001,44.040001,176956
2021-06-22,44.000000,45.794998,43.900002,45.549999,45.549999,681223
2021-06-23,45.619999,47.000000,45.119999,46.950001,46.950001,435717
2021-06-24,46.950001,51.639999,46.500000,49.570000,49.570000,566884
2021-06-25,48.700001,51.250000,48.700001,50.500000,50.500000,1222954
2021-06-28,50.580002,51.939999,50.270000,51.299999,51.299999,1070803
2021-06-29,51.299999,51.939999,50.509998,51.000000,51.000000,601294
2021-06-30,50.610001,51.000000,48.520000,49.000000,49.000000,1291293
2021-07-01,49.000000,50.500000,48.299999,50.310001,50.310001,710072
2021-07-02,50.500000,51.889999,50.169998,51.400002,51.400002,1499573
2021-07-05,51.799999,52.770000,51.400002,51.880001,51.880001,171680
2021-07-06,52.000000,52.840000,51.599998,51.619999,51.619999,256893
2021-07-07,51.709999,52.900002,51.580002,52.500000,52.500000,1279492
2021-07-08,52.799999,52.799999,51.500000,52.000000,52.000000,272447
2021-07-09,52.200001,52.200001,51.450001,51.790001,51.790001,160583
2021-07-12,51.990002,52.349998,51.750000,52.230000,52.230000,32320
2021-07-13,52.240002,53.419998,52.240002,53.130001,53.130001,159335
2021-07-14,53.250000,53.830002,51.669998,52.000000,52.000000,504761
2021-07-15,52.990002,52.990002,51.599998,52.000000,52.000000,1090623
2021-07-16,52.000000,53.419998,52.000000,52.900002,52.900002,71797
2021-07-19,52.900002,53.000000,50.540001,53.000000,53.000000,248958
2021-07-20,52.599998,53.740002,52.099998,53.040001,53.040001,366339
2021-07-21,53.040001,54.049999,53.040001,53.750000,53.750000,305376
2021-07-22,53.500000,54.970001,53.000000,54.560001,54.560001,375462
2021-07-23,54.980000,54.980000,54.009998,54.330002,54.330002,313940
2021-07-26,54.430000,54.980000,53.500000,54.220001,54.220001,280202
2021-07-27,54.400002,55.299999,54.250000,54.740002,54.740002,264062
2021-07-28,54.950001,55.459999,54.310001,54.500000,54.500000,253840
2021-07-29,55.060001,55.060001,52.599998,54.099998,54.099998,194062
2021-07-30,54.099998,54.779999,53.000000,53.500000,53.500000,175038
2021-08-02,53.990002,55.840000,53.639999,54.869999,54.869999,565993
2021-08-03,55.009998,55.490002,54.209999,54.580002,54.580002,656170
2021-08-04,54.580002,55.610001,54.349998,55.610001,55.610001,560337
2021-08-05,55.610001,56.400002,54.509998,56.000000,56.000000,737903
2021-08-06,56.330002,56.330002,55.439999,55.750000,55.750000,79076
2021-08-09,55.750000,56.160000,54.560001,55.000000,55.000000,176389
2021-08-10,55.009998,56.099998,55.009998,55.099998,55.099998,621299
2021-08-11,55.200001,55.900002,55.009998,55.099998,55.099998,1025887
2021-08-12,55.000000,56.189999,54.730000,55.000000,55.000000,187603
2021-08-13,55.160000,57.439999,54.980000,56.110001,56.110001,372085
