Date,Open,High,Low,Close,Adj Close,Volume,Name,Price Change,Price Change (%),Daily Range,Volatility,SMA_10,MA_Volume_10,RSI
2000-01-03,36.926601,38.848099,36.759499,38.848099,36.652905,46013.0,CDR,1.9214979999999997,5.203560436011968,2.0885999999999996,5.3763248492545275,,,
2000-01-04,37.594898,38.639198,37.594898,38.012699,35.864708,90735.0,CDR,0.4178009999999972,1.111323669504296,1.0442999999999998,2.74723981056962,,,
2000-01-05,37.386101,37.970901,37.1772,37.803799,35.66761,54291.0,CDR,0.41769800000000146,1.117254778721112,0.7937009999999987,2.0995270872115226,,,
2000-01-06,37.720299,38.639198,37.720299,37.970901,35.825268,67689.0,CDR,0.25060200000000066,0.6643690708814389,0.9188990000000032,2.420008416445012,,,
2000-01-07,40.519001,43.443001,40.519001,43.443001,40.988155,67172.0,CDR,2.9239999999999995,7.216367451902378,2.9239999999999995,6.730658409164687,,,
2000-01-10,43.443001,43.443001,43.443001,43.443001,40.988155,0.0,CDR,0.0,0.0,0.0,0.0,,,
2000-01-11,46.575901,51.170898,46.575901,50.126598,47.294086,227774.0,CDR,3.5506969999999995,7.623463902501852,4.594996999999999,9.16678406940762,,,
2000-01-12,48.037998,49.082298,48.037998,48.246799,45.520508,129624.0,CDR,0.20880100000000112,0.43465799719630516,1.0442999999999998,2.1644959285278174,,,
2000-01-13,48.037998,50.126598,48.037998,49.5,46.702892,86834.0,CDR,1.4620019999999982,3.0434282461146656,2.0885999999999996,4.219393939393939,,,
2000-01-14,47.202499,47.202499,44.2785,45.740501,43.155838,52636.0,CDR,-1.4619980000000012,-3.0972894041054926,2.923999000000002,6.392581926463818,43.3135398,82276.8,
2000-01-17,44.696201,46.784801,44.696201,46.784801,44.141125,53201.0,CDR,2.0885999999999996,4.672880364038097,2.0885999999999996,4.4642703513904,44.10721,82995.6,
2000-01-18,47.202499,47.202499,43.443001,44.487301,41.97345,36375.0,CDR,-2.715198000000001,-5.752233584073591,3.7594980000000007,8.450721701458132,44.75467020000001,77559.6,
