Date,Open,High,Low,Close,Adj Close,Volume,Name,Price Change,Price Change (%),Daily Range,Volatility,SMA_10,MA_Volume_10,RSI
2011-07-06,140.5,140.899994,135.800003,136.0,117.152397,7298000.0,JSW,-4.5,-3.202846975088968,5.099990999999989,3.749993382352933,,,
2011-07-07,136.0,140.300003,136.0,139.699997,120.339645,2778000.0,JSW,3.699996999999996,2.720586029411762,4.300003000000004,3.078026551425054,,,
2011-07-08,140.199997,142.699997,139.0,141.0,121.45948,1099377.0,JSW,0.8000030000000038,0.5706155614254427,3.699996999999996,2.624111347517728,,,
2011-07-11,140.300003,141.899994,137.100006,138.0,118.875237,441968.0,JSW,-2.300003000000004,-1.639346365516474,4.799987999999985,3.4782521739130323,,,
2011-07-12,137.0,139.399994,136.0,138.899994,119.650505,831778.0,JSW,1.8999939999999924,1.3868569343065638,3.3999939999999924,2.4477999617480135,,,
2011-07-13,138.399994,141.399994,138.399994,141.300003,121.717911,798412.0,JSW,2.9000090000000114,2.0953823162738083,3.0,2.1231422054534566,,,
2011-07-14,140.300003,141.0,139.100006,141.0,121.45948,244994.0,JSW,0.6999969999999962,0.4989287134940376,1.8999939999999924,1.3475134751772997,,,
2011-07-15,140.199997,141.699997,140.0,141.5,121.89019,450583.0,JSW,1.3000030000000038,0.9272489499411358,1.6999969999999962,1.201411307420492,,,
2011-07-18,141.0,141.5,138.0,140.0,120.598061,521098.0,JSW,-1.0,-0.7092198581560284,3.5,2.5,,,
2011-07-19,140.199997,141.800003,139.800003,140.0,120.598061,3562762.0,JSW,-0.1999969999999962,-0.14265121560594343,2.0,1.4285714285714286,139.7399994,1802697.2,
2011-07-20,139.5,140.0,136.5,137.5,118.444527,341265.0,JSW,-2.0,-1.4336917562724014,3.5,2.5454545454545454,139.8899994,1107023.7,
2011-07-21,137.699997,138.0,136.199997,137.0,118.013824,312364.0,JSW,-0.6999969999999962,-0.508349321169554,1.8000030000000038,1.3138708029197108,139.61999970000002,860460.1,
2011-07-22,137.699997,137.699997,136.399994,136.5,117.583122,164511.0,JSW,-1.1999969999999962,-0.8714575353258696,1.3000030000000038,0.9523831501831529,139.1699997,766973.5,
2011-07-25,136.5,136.5,136.0,136.0,117.152397,774734.0,JSW,-0.5,-0.3663003663003663,0.5,0.3676470588235294,138.96999970000002,800250.1,
2011-07-26,136.0,136.600006,136.0,136.199997,117.324692,1967827.0,JSW,0.1999969999999962,0.14705661764705605,0.6000060000000076,0.4405330493509538,138.7,913855.0,50.56178923115911
2011-07-27,136.0,136.100006,133.600006,134.600006,115.946426,3102984.0,JSW,-1.3999939999999924,-1.029407352941171,2.5,1.8573550435057187,138.0300003,1144312.2,33.757987342290605
2011-07-28,133.100006,135.5,132.600006,135.5,116.721703,174217.0,JSW,2.3999939999999924,1.8031509329909365,2.8999939999999924,2.140216974169736,137.48000029999997,1137234.5,32.026129693696475
2011-07-29,134.199997,136.699997,134.199997,136.5,117.583122,390032.0,JSW,2.300003000000004,1.713862184363539,2.5,1.8315018315018317,136.98000029999997,1131179.4,44.360897167726755
2011-08-01,136.100006,137.600006,136.100006,137.0,118.013824,427811.0,JSW,0.8999939999999924,0.6612740340364073,1.5,1.094890510948905,136.6800003,1121850.7,42.635678745276955
