Date,Open,High,Low,Close,Adj Close,Volume,Name,Price Change,Price Change (%),Daily Range,Volatility,SMA_10,MA_Volume_10,RSI
2012-12-17,48.537434,50.41367,48.537434,49.679489,49.679489,3721251.0,ALR,1.1420549999999992,2.352936498456015,1.8762360000000058,3.7766813583771075,,,
2012-12-18,50.41367,50.903122,50.168941,50.780758,50.780758,478208.0,ALR,0.3670879999999954,0.7281517096454104,0.7341810000000066,1.4457858230473966,,,
2012-12-19,50.903122,51.025486,50.780758,50.943909,50.943909,192848.0,ALR,0.04078699999999458,0.08012671599984492,0.24472800000000206,0.4803871646363102,,,
2012-12-20,50.57682,51.066273,50.495243,50.780758,50.780758,92928.0,ALR,0.20393800000000084,0.4032242438334416,0.5710300000000004,1.1245007410090264,,,
2012-12-21,50.821548,50.903122,50.57682,50.780758,50.780758,152683.0,ALR,-0.040790000000001214,-0.080261230925121,0.3263020000000054,0.6425701640767265,,,
2012-12-24,50.780758,50.780758,50.780758,50.780758,50.780758,0.0,ALR,0.0,0.0,0.0,0.0,,,
2012-12-25,50.780758,50.780758,50.780758,50.780758,50.780758,0.0,ALR,0.0,0.0,0.0,0.0,,,
2012-12-26,50.780758,50.780758,50.780758,50.780758,50.780758,0.0,ALR,0.0,0.0,0.0,0.0,,,
2012-12-27,50.739971,51.84124,50.617607,51.596516,51.596516,107875.0,ALR,0.8565450000000041,1.6881069955676644,1.2236329999999995,2.3715419079846387,,,
2012-12-28,51.555725,51.800453,50.780758,51.107059,51.107059,30116.0,ALR,-0.4486660000000029,-0.8702544673748704,1.0196949999999987,1.9952136161855816,50.8011521,477590.9,
2012-12-31,51.107059,51.107059,51.107059,51.107059,51.107059,0.0,ALR,0.0,0.0,0.0,0.0,50.9439091,105465.8,
2013-01-01,51.107059,51.107059,51.107059,51.107059,51.107059,0.0,ALR,0.0,0.0,0.0,0.0,50.976539200000005,57645.0,
2013-01-02,51.107059,52.208328,51.107059,52.208328,52.208328,59207.0,ALR,1.101269000000002,2.1548275747974506,1.101269000000002,2.109374197924902,51.1029811,44280.9,
2013-01-03,51.800453,53.024086,51.637302,52.942509,52.942509,113011.0,ALR,1.1420560000000037,2.20472203206409,1.3867839999999987,2.619414958214388,51.319156199999995,46289.2,
2013-01-04,52.942509,53.513538,52.942509,53.472752,53.472752,38507.0,ALR,0.5302429999999987,1.0015449022259195,0.5710289999999958,1.0678878094772377,51.5883556,34871.6,87.1999472783942
2013-01-07,53.472752,53.83984,53.472752,53.758266,53.758266,94274.0,ALR,0.28551399999999916,0.5339429696829502,0.3670880000000025,0.6828494058941605,51.8861064,44299.0,84.76184783329487
2013-01-08,53.758266,53.880627,49.761066,52.208328,52.208328,98186.0,ALR,-1.5499379999999974,-2.883162191280495,4.119560999999997,7.890620438946057,52.0288634,54117.6,61.15104106862129
2013-01-09,52.208328,52.616207,51.107059,52.616207,52.616207,44889.0,ALR,0.4078790000000012,0.7812527533921431,1.5091480000000033,2.8682189120930044,52.21240830000001,58606.5,65.51720348129322
2013-01-10,52.697784,53.024086,51.637302,52.57542,52.57542,76581.0,ALR,-0.12236399999999747,-0.23219951715616255,1.3867839999999987,2.6377040830106515,52.3102987,55477.1,65.0684648564087
2013-01-11,52.208328,52.289906,51.433365,52.289906,52.289906,27608.0,ALR,0.08157800000000037,0.15625476456553133,0.856541,1.6380618469652632,52.4285834,55226.3,62.09148567271424
2013-01-14,52.493847,52.493847,51.433365,51.474152,51.474152,197418.0,ALR,-1.0196950000000058,-1.9425038519276474,1.0604820000000004,2.0602223811283,52.4652927,74968.1,54.913301514931184
2013-01-15,51.392574,51.392574,50.57682,50.984699,50.984699,184744.0,ALR,-0.4078750000000042,-0.7936457901486005,0.8157540000000054,1.5999976777346583,52.453056700000005,93442.5,51.35136388749848
2013-01-16,50.57682,51.800453,49.924217,51.392574,51.392574,190829.0,ALR,0.8157540000000054,1.6129009297144532,1.8762359999999987,3.6507920385540493,52.371481300000006,106604.7,48.57140735659857
2013-01-17,51.066273,52.57542,51.066273,52.371483,52.371483,129026.0,ALR,1.3052099999999953,2.555913959101725,1.5091469999999987,2.881619754781431,52.3143787,108206.2,58.288787300801474
2013-01-18,52.371483,52.371483,53.635902,53.350388,53.350388,1186.0,ALR,0.9789050000000046,1.8691565407838548,-1.2644190000000037,-2.37002774937645,52.3021423,104474.1,63.03318262452243
2013-01-21,54.329292,56.694984,54.329292,56.694984,56.694984,269259.0,ALR,2.3656919999999957,4.354358234596533,2.3656919999999957,4.172665433682803,52.595814100000005,121972.6,73.37884096124975
2013-01-22,57.510738,63.221024,57.429165,59.386974,59.386974,499852.0,ALR,1.8762359999999987,3.262409882481422,5.791859000000002,9.752743084704067,53.313678700000004,162139.2,76.50602169413844
2013-01-23,61.181637,61.997391,59.958004,61.059273,61.059273,912701.0,ALR,-0.12236400000000458,-0.2000011866305646,2.039386999999998,3.340011925788894,54.15798529999999,248920.4,78.02816586250391
2013-01-24,61.018486,61.018486,59.71328,60.365883,60.365883,161363.0,ALR,-0.6526030000000063,-1.0695168673965563,1.3052060000000054,2.1621583834034293,54.9370316,257398.6,73.53760751954388
