Date,Open,High,Low,Close,Adj Close,Volume,Name,Price Change,Price Change (%),Daily Range,Volatility,SMA_10,MA_Volume_10,RSI
2021-05-27,45.0,45.0,43.900002,44.0,44.0,6020955.0,PCO,-1.0,-2.2222222222222223,1.0999979999999994,2.499995454545453,,,
2021-05-28,44.580002,44.845001,43.619999,44.645,44.645,2839908.0,PCO,0.06499800000000278,0.14580080099593262,1.2250020000000035,2.7438727741068503,,,
2021-05-31,44.645,44.645,43.625,44.0,44.0,918066.0,PCO,-0.6450000000000031,-1.4447306529286663,1.0200000000000031,2.318181818181825,,,
2021-06-01,43.990002,44.290001,43.700001,44.0,44.0,907803.0,PCO,0.00999800000000306,0.022727891669573147,0.5899999999999963,1.3409090909090826,,,
2021-06-02,44.0,44.095001,43.375,43.735001,43.735001,232464.0,PCO,-0.2649990000000031,-0.6022704545454616,0.7200010000000034,1.6462809729900396,,,
2021-06-04,43.75,43.994999,43.549999,43.845001,43.845001,579256.0,PCO,0.09500100000000344,0.21714514285715072,0.4450000000000003,1.0149389664741946,,,
2021-06-07,43.834999,44.244999,43.705002,43.900002,43.900002,716148.0,PCO,0.06500299999999726,0.1482901824635544,0.5399969999999996,1.2300614473776097,,,
2021-06-08,44.0,44.235001,43.900002,43.900002,43.900002,953271.0,PCO,-0.09999799999999937,-0.2272681818181804,0.33499899999999627,0.7630956372165911,,,
2021-06-09,43.900002,44.185001,43.82,43.904999,43.904999,631780.0,PCO,0.004996999999995921,0.011382687408524312,0.36500099999999946,0.831342690612519,,,
2021-06-10,44.0,44.09,43.5,43.695,43.695,733523.0,PCO,-0.3049999999999997,-0.6931818181818176,0.5900000000000034,1.350268909486219,43.9625005,1453317.4,
2021-06-11,43.599998,43.880001,43.470001,43.599998,43.599998,292112.0,PCO,0.0,0.0,0.4099999999999966,0.940367015613158,43.9225003,880433.1,
2021-06-14,43.549999,43.834999,42.5,43.200001,43.200001,1229749.0,PCO,-0.34999799999999937,-0.8036693640337383,1.3349990000000034,3.0902753914288184,43.7780004,719417.2,
2021-06-15,43.400002,43.400002,42.509998,42.849998,42.849998,591073.0,PCO,-0.5500040000000013,-1.267290264180175,0.8900039999999976,2.0770222673055847,43.6630002,686717.9,
2021-06-16,43.0,43.494999,42.200001,43.494999,43.494999,444096.0,PCO,0.49499899999999997,1.151160465116279,1.2949979999999996,2.9773491890412496,43.6125001,640347.2,
2021-06-17,43.299999,43.880001,42.555,43.790001,43.790001,763200.0,PCO,0.49000199999999694,1.1316443679363524,1.3250010000000003,3.0258071928338173,43.6180001,693420.8,47.1774335544533
2021-06-18,43.720001,44.049999,43.099998,43.994999,43.994999,301265.0,PCO,0.2749979999999965,0.6289981557868595,0.9500010000000003,2.1593386102815924,43.6329999,665621.7,40.0914451498308
2021-06-21,43.98,44.290001,43.32,44.040001,44.040001,176956.0,PCO,0.06000099999999975,0.13642792178262791,0.9700009999999963,2.2025453632482805,43.6469998,611702.5,50.74628703496746
2021-06-22,44.0,45.794998,43.900002,45.549999,45.549999,681223.0,PCO,1.5499989999999997,3.5227249999999994,1.894995999999999,4.160254756536875,43.8119995,584497.7,68.49641252897673
2021-06-23,45.619999,47.0,45.119999,46.950001,46.950001,435717.0,PCO,1.3300020000000004,2.915392435672785,1.880001,4.004261895542878,44.1164997,564891.4,80.18778208909598
2021-06-24,46.950001,51.639999,46.5,49.57,49.57,566884.0,PCO,2.619999,5.580402437052131,5.139999000000003,10.369172886826716,44.703999700000004,548227.5,86.53476878943604
